datetime,nb_total_net_buy,nb_total_buy,nb_total_sell
2017-04-19,10.5066,47.34270000000001,36.8361
2017-04-20,16.329,51.7038,35.3748
2017-04-21,6.3411,39.1258,32.7847
2017-04-24,3.5557,40.038000000000004,36.4823
2017-04-25,14.0887,48.141400000000004,34.0527
2017-04-26,9.6083,47.0664,37.4581
2017-04-27,5.216799999999999,49.5805,44.3637
2017-04-28,16.722,50.866899999999994,34.1449
2017-05-04,10.446,61.88270000000001,51.4367
2017-05-05,-2.645,41.4818,44.1268
2017-05-08,2.2001,40.8645,38.6644
2017-05-09,21.323400000000003,44.7934,23.47
2017-05-10,21.256,48.398,27.142
2017-05-11,22.4512,54.88,32.4288
2017-05-12,1.0745,38.8836,37.8091
2017-05-15,16.5016,47.4824,30.9808
2017-05-16,30.004,59.231300000000005,29.2273
2017-05-17,14.931,43.7714,28.8404
2017-05-18,9.602,39.5952,29.9932
2017-05-19,12.700099999999999,38.1408,25.440700000000003
2017-05-22,5.653300000000001,35.8298,30.1765
2017-05-23,2.7725,47.8778,45.1053
2017-05-24,10.5185,41.5761,31.0576
2017-05-25,15.0703,50.1325,35.0622
2017-05-26,-0.1523,43.031099999999995,43.1834
2017-05-31,-16.27,39.3187,55.588699999999996
2017-06-01,-16.968,41.7689,58.7369
2017-06-02,15.628599999999999,43.946099999999994,28.3175
2017-06-05,18.014400000000002,45.0487,27.034299999999998
2017-06-06,20.2122,44.393699999999995,24.1815
2017-06-07,22.5453,57.6313,35.086
2017-06-08,22.8857,54.538500000000006,31.652800000000003
2017-06-09,13.255799999999999,61.0434,47.787600000000005
2017-06-12,-10.5967,41.359399999999994,51.9561
2017-06-13,4.8187,42.53020000000001,37.7115
2017-06-14,-13.239,34.704499999999996,47.9435
2017-06-15,22.2485,56.2178,33.9693
2017-06-16,9.748099999999999,50.8905,41.142399999999995
2017-06-19,22.8799,50.5206,27.640700000000002
2017-06-20,3.1170999999999998,34.8985,31.781399999999998
2017-06-21,13.7256,49.716300000000004,35.990700000000004
2017-06-22,16.8812,61.782,44.9008
2017-06-23,14.052100000000001,51.153999999999996,37.1019
2017-06-26,1.3591,50.4858,49.1267
2017-06-27,26.4754,66.3777,39.9023
2017-06-28,-3.9857,45.0489,49.0346
2017-06-29,29.956100000000003,64.2552,34.299099999999996
2017-06-30,-11.818499999999998,30.9433,42.7618
2017-07-03,4.0767,33.8174,29.7407
2017-07-04,-6.0083,33.6567,39.665
2017-07-05,5.6854,33.225500000000004,27.540100000000002
2017-07-06,-10.7096,34.6813,45.3909
2017-07-07,2.6378,33.943400000000004,31.3056
2017-07-10,8.9498,39.9611,31.011300000000002
2017-07-11,8.2049,43.0906,34.8857
2017-07-12,15.0273,50.8725,35.8452
2017-07-13,13.511,50.767399999999995,37.2564
2017-07-14,0.5297,37.7909,37.2612
2017-07-17,13.488900000000001,64.4249,50.93600000000001
2017-07-18,20.014200000000002,62.5043,42.490100000000005
2017-07-19,17.5218,55.323,37.8012
2017-07-20,1.2741,43.650299999999994,42.3762
2017-07-21,15.248099999999999,47.9169,32.668800000000005
2017-07-24,15.894400000000001,51.662200000000006,35.7678
2017-07-25,12.3526,46.7918,34.4392
2017-07-26,17.7448,60.5928,42.848
2017-07-27,26.7273,59.185500000000005,32.458200000000005
2017-07-28,23.0658,51.7558,28.69
2017-07-31,18.889200000000002,48.585100000000004,29.6959
2017-08-01,14.8826,48.8865,34.0039
2017-08-02,2.8001,54.690799999999996,51.890699999999995
2017-08-03,23.4822,59.5359,36.0537
2017-08-04,28.1256,60.290699999999994,32.1651
2017-08-07,27.8841,58.255900000000004,30.371799999999997
2017-08-08,18.2119,47.6975,29.485599999999998
2017-08-09,12.158299999999999,44.424099999999996,32.2658
2017-08-10,-2.7923,47.3899,50.1822
2017-08-11,-9.043099999999999,52.0788,61.1219
2017-08-14,2.2414,47.278999999999996,45.037600000000005
2017-08-15,-0.7786,40.9262,41.7048
2017-08-16,8.1248,41.9735,33.8487
2017-08-17,6.3422,43.03939999999999,36.697199999999995
2017-08-18,-10.7043,39.8461,50.550399999999996
2017-08-21,0.7081000000000001,42.1907,41.482600000000005
2017-08-22,0.1959,41.563199999999995,41.36729999999999
2017-08-24,12.417,54.2552,41.8382
2017-08-25,30.4364,69.4583,39.0219
2017-08-28,37.708600000000004,83.6341,45.9255
2017-08-29,17.2229,59.976099999999995,42.7532
2017-08-30,32.877399999999994,75.6127,42.735299999999995
2017-08-31,17.7836,65.5322,47.748599999999996
2017-09-01,41.787200000000006,81.9183,40.1311
2017-09-04,17.196099999999998,65.6992,48.5031
2017-09-05,9.4016,53.2803,43.8787
2017-09-06,1.6279,47.2227,45.59479999999999
2017-09-07,9.3161,54.8402,45.5241
2017-09-08,4.2978,56.631499999999996,52.3337
2017-09-11,20.066300000000002,64.1814,44.115100000000005
2017-09-12,24.688200000000002,71.7843,47.0961
2017-09-13,2.3535,47.9147,45.5612
2017-09-14,0.4644,50.958800000000004,50.4944
2017-09-15,-1.8766,59.0346,60.9112
2017-09-18,43.873400000000004,84.3709,40.4975
2017-09-19,1.38059999999999,56.4478,55.0672
2017-09-20,20.0582,66.3686,46.3104
2017-09-21,11.9834,64.1397,52.1563
2017-09-22,4.845,51.883500000000005,47.038500000000006
2017-09-25,-17.6926,48.0822,65.7748
2017-09-26,0.2773,48.9833,48.706
2017-09-27,6.4814,45.7631,39.2817
2017-09-28,-3.7445999999999997,41.5186,45.2632
2017-09-29,11.2961,46.858900000000006,35.5628
2017-10-09,75.642,122.9875,47.3455
2017-10-10,40.8785,94.1207,53.242200000000004
2017-10-11,15.96,75.4002,59.440200000000004
2017-10-12,3.5827,54.2949,50.7122
2017-10-13,2.7245,52.608599999999996,49.8841
2017-10-16,14.066600000000001,73.0772,59.010600000000004
2017-10-17,16.868,67.87,51.001999999999995
2017-10-18,-5.7198,54.898900000000005,60.6187
2017-10-19,-0.337,75.5436,75.8806
2017-10-20,-1.6962000000000002,56.656099999999995,58.35229999999999
2017-10-23,-14.8771,50.8402,65.7173
2017-10-24,-32.6987,55.6729,88.3716
2017-10-25,4.6384,63.23,58.5916
2017-10-26,15.238,92.4632,77.2252
2017-10-27,0.7673000000000001,74.4543,73.687
2017-10-30,-11.660499999999999,81.7196,93.3801
2017-10-31,-5.1497,71.2188,76.3685
2017-11-01,25.4899,82.5284,57.038500000000006
2017-11-02,15.1751,70.9971,55.821999999999996
2017-11-03,1.9037,70.8339,68.9302
2017-11-06,4.8426,71.7119,66.86930000000001
2017-11-07,15.2373,90.3344,75.0971
2017-11-08,18.6979,92.8336,74.1357
2017-11-09,29.8382,88.6367,58.798500000000004
2017-11-10,2.30849999999999,81.7971,79.48859999999999
2017-11-13,5.747999999999999,87.2756,81.5276
2017-11-14,3.2938,83.8083,80.5145
2017-11-15,-21.5748,74.3568,95.9316
2017-11-16,4.2662,69.8802,65.61399999999999
2017-11-17,-15.494200000000001,102.4324,117.9266
2017-11-20,-9.371399999999989,96.46889999999999,105.84030000000001
2017-11-21,-7.00829999999999,98.647,105.65530000000001
2017-11-22,4.0297,99.2154,95.1857
2017-11-23,18.869,126.774,107.905
2017-11-24,8.0727,108.84120000000001,100.7685
2017-11-27,-14.3315,82.8526,97.1841
2017-11-28,32.9546,89.9436,56.989
2017-11-29,12.9441,88.02799999999999,75.0839
2017-11-30,-9.80249999999999,72.3153,82.1178
2017-12-01,32.4309,90.5968,58.1659
2017-12-04,-1.4628999999999999,73.6528,75.1157
2017-12-05,-32.3082,71.84270000000001,104.15090000000001
2017-12-06,-39.3483,74.94149999999999,114.2898
2017-12-07,-15.5033,67.3266,82.8299
2017-12-08,36.3775,98.07430000000001,61.6968
2017-12-11,15.274000000000001,80.4246,65.1506
2017-12-12,-7.3553999999999995,57.677299999999995,65.0327
2017-12-13,28.8105,75.7782,46.96770000000001
2017-12-14,6.1923999999999895,61.7963,55.6039
2017-12-15,-26.63,61.4625,88.0925
2017-12-18,18.7086,62.5986,43.89
2017-12-19,15.851300000000002,60.296899999999994,44.445600000000006
2017-12-20,-9.339,53.684799999999996,63.0238
2017-12-21,12.5249,62.9412,50.4163
2017-12-27,8.3239,80.5117,72.1878
2017-12-28,27.8569,84.3467,56.489799999999995
2017-12-29,15.2565,58.921499999999995,43.665
2018-01-02,33.5706,83.1297,49.5591
2018-01-03,44.3083,108.5906,64.28229999999999
2018-01-04,43.4097,104.3973,60.9876
2018-01-05,24.1145,86.1936,62.0791
2018-01-08,17.1081,90.80850000000001,73.7004
2018-01-09,28.4252,91.54690000000001,63.121700000000004
2018-01-10,15.492799999999999,93.1099,77.6171
2018-01-11,0.73010000000001,78.7999,78.0698
2018-01-12,21.1973,77.638,56.4407
2018-01-15,-17.5912,86.8983,104.4895
2018-01-16,22.9265,110.6965,87.77
2018-01-17,-8.2801,124.3544,132.6345
2018-01-18,18.0689,106.2007,88.1318
2018-01-19,10.4626,101.3022,90.83959999999999
2018-01-22,21.710500000000003,111.0914,89.3809
2018-01-23,26.6609,130.4826,103.8217
2018-01-24,1.2256,110.3517,109.12610000000001
2018-01-25,22.239,115.0834,92.84440000000001
2018-01-26,30.0346,108.9814,78.9468
2018-01-29,-8.2497,109.0047,117.2544
2018-01-30,4.067,103.4906,99.42360000000001
2018-01-31,-0.55229999999999,96.321,96.8733
2018-02-01,2.7123000000000004,123.5385,120.82620000000001
2018-02-02,-1.5151,110.1529,111.66799999999999
2018-02-05,-34.6302,103.0712,137.7014
2018-02-06,-97.9285,119.8833,217.8118
2018-02-07,17.165399999999998,166.3033,149.1379
2018-02-08,28.754099999999998,141.7392,112.9851
2018-02-09,-26.0874,136.4648,162.5522
2018-02-12,-12.5826,104.44969999999999,117.03229999999999
2018-02-13,-8.7866,82.09909999999999,90.8857
2018-02-14,11.5492,62.8844,51.33520000000001
2018-02-22,23.709600000000002,102.25120000000001,78.5416
2018-02-23,17.7912,80.9813,63.1901
2018-02-26,32.0958,95.01209999999999,62.9163
2018-02-27,26.0026,113.5773,87.57469999999999
2018-02-28,-4.5458,88.4109,92.9567
2018-03-01,12.1766,88.0733,75.8967
2018-03-02,-10.593399999999999,72.8973,83.4907
2018-03-05,-13.7652,67.9114,81.6766
2018-03-06,9.7959,93.458,83.6621
2018-03-07,-25.668000000000003,67.8036,93.4716
2018-03-08,28.262800000000002,84.8061,56.5433
2018-03-09,14.023800000000001,81.3599,67.3361
2018-03-12,23.679499999999997,102.66149999999999,78.982
2018-03-13,13.6071,88.2906,74.68350000000001
2018-03-14,5.9018,74.6707,68.7689
2018-03-15,13.775,87.0385,73.26350000000001
2018-03-16,-21.851100000000002,86.8916,108.7427
2018-03-19,8.8464,72.7916,63.94520000000001
2018-03-20,-8.7201,70.479,79.1991
2018-03-21,5.3763,85.2518,79.8755
2018-03-22,3.7191,82.3116,78.5925
2018-03-23,-17.4569,113.7764,131.23329999999999
2018-03-26,38.3993,121.10079999999999,82.7015
2018-03-27,10.5906,110.2009,99.61030000000001
2018-03-28,7.02599999999999,112.2025,105.17649999999999
2018-04-03,29.0643,132.5062,103.4419
2018-04-04,14.1143,97.2093,83.095
2018-04-09,32.744699999999995,108.2748,75.5301
2018-04-10,33.4512,111.8748,78.4236
2018-04-11,9.4043,98.0157,88.61139999999999
2018-04-12,28.3148,88.4091,60.094300000000004
2018-04-13,23.021900000000002,86.4743,63.4524
2018-04-16,26.0775,107.2816,81.2041
2018-04-17,6.87619999999999,105.27510000000001,98.3989
2018-04-18,72.2168,163.7586,91.54180000000001
2018-04-19,52.66439999999999,124.0431,71.3787
2018-04-20,-11.603499999999999,85.52959999999999,97.1331
2018-04-23,23.3335,106.7629,83.4294
2018-04-24,39.002199999999995,121.2881,82.2859
2018-04-25,13.790999999999999,83.7386,69.94760000000001
2018-04-26,-30.9994,100.4181,131.4175
2018-04-27,25.0302,149.5763,124.54610000000001
2018-05-02,45.6991,137.3665,91.6674
2018-05-03,4.07679999999999,98.5732,94.4964
2018-05-04,-13.3396,71.1726,84.51219999999999
2018-05-07,27.0898,104.7466,77.6568
2018-05-08,19.4055,98.242,78.8365
2018-05-09,21.8643,78.3806,56.5163
2018-05-10,30.0867,90.9795,60.892799999999994
2018-05-11,25.499499999999998,96.15360000000001,70.6541
2018-05-14,56.858000000000004,124.67309999999999,67.8151
2018-05-15,36.3212,106.579,70.2578
2018-05-16,11.0733,91.79979999999999,80.7265
2018-05-17,22.7985,81.8373,59.0388
2018-05-18,34.3788,95.11,60.7312
2018-05-23,22.3112,119.7608,97.44959999999999
2018-05-24,20.4888,91.2741,70.78529999999999
2018-05-25,20.3426,95.1384,74.7958
2018-05-28,38.7221,108.5551,69.833
2018-05-29,14.6587,105.2741,90.61540000000001
2018-05-30,12.700099999999999,116.5254,103.82530000000001
2018-05-31,57.477700000000006,202.1778,144.7001
2018-06-01,21.9287,110.5243,88.59559999999999
2018-06-04,60.321400000000004,146.5745,86.25309999999999
2018-06-05,37.3664,127.0016,89.6352
2018-06-06,26.604200000000002,107.23459999999999,80.6304
2018-06-07,41.4189,120.3875,78.9686
2018-06-08,1.4284000000000001,138.3852,136.95680000000002
2018-06-11,42.616800000000005,128.7916,86.17479999999999
2018-06-12,24.921100000000003,119.6291,94.708
2018-06-13,14.1626,102.4359,88.2733
2018-06-14,28.0602,113.7109,85.6507
2018-06-15,26.2838,130.9215,104.63770000000001
2018-06-19,-21.1157,170.6823,191.798
2018-06-20,7.5352,117.40459999999999,109.8694
2018-06-21,-9.1094,124.0858,133.1952
2018-06-22,1.1157000000000101,98.1599,97.0442
2018-06-25,-37.794000000000004,87.6487,125.4427
2018-06-26,23.632399999999997,134.0698,110.4374
2018-06-27,-12.5065,112.0132,124.5197
2018-06-28,8.05000000000001,138.22469999999998,130.1747
2018-07-03,3.43259999999999,172.68330000000003,169.2507
2018-07-04,-14.328199999999999,91.6325,105.9607
2018-07-05,22.655500000000004,115.8859,93.2304
2018-07-06,43.8544,143.263,99.4086
2018-07-09,34.3163,110.3567,76.0404
2018-07-10,6.0923,90.2904,84.1981
2018-07-11,-2.5362,86.15559999999999,88.6918
2018-07-12,17.924400000000002,107.5592,89.6348
2018-07-13,10.886400000000002,92.06290000000001,81.17649999999999
2018-07-16,-0.9932,79.7642,80.7574
2018-07-17,-6.3304,70.3433,76.6737
2018-07-18,-1.0469000000000102,73.2589,74.3058
2018-07-19,24.3952,93.3892,68.994
2018-07-20,21.36,118.399,97.039
2018-07-23,-1.3849,110.0375,111.4224
2018-07-24,26.347399999999997,137.92770000000002,111.58030000000001
2018-07-25,16.1758,99.5882,83.41239999999999
2018-07-26,3.9326999999999996,93.5692,89.6365
2018-07-27,25.566999999999997,93.4875,67.9205
2018-07-30,23.5058,114.46610000000001,90.9603
2018-07-31,30.9291,105.9442,75.0151
2018-08-01,9.3866,102.51870000000001,93.1321
2018-08-02,3.62910000000001,141.0303,137.40120000000002
2018-08-03,5.10570000000001,112.6591,107.5534
2018-08-06,30.6312,127.0408,96.4096
2018-08-07,29.8501,125.0546,95.20450000000001
2018-08-08,16.5803,120.2147,103.6344
2018-08-09,52.145,141.6595,89.51450000000001
2018-08-10,0.5425,91.2888,90.74629999999999
2018-08-13,-5.7795000000000005,82.1998,87.97930000000001
2018-08-14,-13.3972,77.11189999999999,90.5091
2018-08-15,-15.271400000000002,83.6917,98.9631
2018-08-16,21.719,122.4675,100.7485
2018-08-17,3.6752999999999996,93.7116,90.0363
2018-08-20,56.56100000000001,134.8156,78.2546
2018-08-21,28.1475,110.43870000000001,82.2912
2018-08-22,20.0322,82.6601,62.6279
2018-08-23,12.599200000000002,94.0688,81.4696
2018-08-24,-1.7687,73.2825,75.0512
2018-08-27,21.676399999999997,121.5557,99.8793
2018-08-28,14.3072,93.9315,79.6243
2018-08-29,20.3195,84.99600000000001,64.67649999999999
2018-08-30,6.16360000000001,94.0882,87.9246
2018-08-31,37.6719,177.4359,139.764
2018-09-03,2.7077,83.7115,81.0038
2018-09-04,13.5113,86.705,73.19369999999999
2018-09-05,-31.0886,73.12020000000001,104.2088
2018-09-06,8.86290000000001,90.3881,81.5252
2018-09-07,-2.5409,90.9724,93.5133
2018-09-10,-6.0471,74.449,80.4961
2018-09-11,-0.4203,88.29879999999999,88.7191
2018-09-12,-10.453499999999998,75.6116,86.0651
2018-09-13,27.399299999999997,105.2078,77.80850000000001
2018-09-14,28.0742,96.7758,68.7016
2018-09-17,6.9134,69.1556,62.242200000000004
2018-09-18,19.171,99.5363,80.36529999999999
2018-09-19,7.76179999999999,101.1257,93.3639
2018-09-20,48.0023,112.7207,64.7184
2018-09-26,18.7773,168.577,149.7997
2018-09-27,28.894000000000002,119.7112,90.8172
2018-09-28,16.262999999999998,101.6139,85.3509
2018-10-08,-97.1611,104.20479999999999,201.3659
2018-10-09,-30.7984,92.1814,122.9798
2018-10-10,-16.1204,84.87290000000002,100.9933
2018-10-11,-36.3236,137.6418,173.96540000000002
2018-10-12,10.7254,124.6515,113.9261
2018-10-15,-11.046700000000001,92.9623,104.009
2018-10-18,-6.33949999999999,140.4884,146.8279
2018-10-19,43.2254,183.6409,140.41549999999998
2018-10-22,-7.6201,153.3273,160.9474
2018-10-23,-3.5304999999999898,125.8535,129.384
2018-10-24,14.7065,133.9678,119.26129999999999
2018-10-25,-36.0184,107.6829,143.7013
2018-10-26,-16.651300000000003,104.94139999999999,121.59270000000001
2018-10-29,27.8841,143.0402,115.15610000000001
2018-10-30,2.29500000000001,156.99790000000002,154.7029
2018-10-31,57.4869,166.5898,109.1029
2018-11-01,84.82469999999999,198.6652,113.84049999999999
2018-11-02,173.84669999999997,300.9381,127.0914
2018-11-05,9.38369999999999,140.454,131.0703
2018-11-06,-17.953,99.67569999999999,117.62870000000001
2018-11-07,20.285899999999998,118.4738,98.18790000000001
2018-11-08,38.5726,116.7088,78.1362
2018-11-09,0.9247,97.09790000000001,96.1732
2018-11-12,11.0318,104.9558,93.92399999999999
2018-11-13,23.96,135.4203,111.4603
2018-11-14,-8.96360000000001,94.66860000000001,103.6322
2018-11-15,25.3776,104.042,78.6644
2018-11-16,19.9578,120.05959999999999,100.1018
2018-11-19,16.4212,121.8237,105.4025
2018-11-20,-30.641599999999997,95.50129999999999,126.14290000000001
2018-11-21,9.510399999999999,104.3275,94.8171
2018-11-22,-6.7549,76.8862,83.64110000000001
2018-11-23,-10.512,87.33030000000001,97.8423
2018-11-26,23.9296,90.4711,66.5415
2018-11-27,1.4538,80.4589,79.0051
2018-11-28,25.3917,102.3918,77.0001
2018-11-29,10.7326,98.7257,87.9931
2018-11-30,48.346000000000004,131.2076,82.8616
2018-12-03,121.4136,233.7548,112.34120000000001
2018-12-04,42.9169,137.012,94.0951
2018-12-05,8.9071,114.45290000000001,105.5458
2018-12-06,-42.295100000000005,98.3751,140.6702
2018-12-07,-5.1223,80.94630000000001,86.0686
2018-12-10,-17.7016,85.9684,103.67
2018-12-11,3.0050999999999903,84.60610000000001,81.601
2018-12-12,12.6574,77.0966,64.4392
2018-12-13,66.1944,149.3866,83.1922
2018-12-14,-17.075,147.33870000000002,164.41369999999998
2018-12-17,12.586099999999998,99.3208,86.73469999999999
2018-12-18,-30.1215,80.7442,110.8657
2018-12-19,-7.847899999999999,73.9166,81.7645
2018-12-20,-11.7963,89.795,101.59129999999999
2018-12-21,-1.929,105.3907,107.3197
2018-12-27,5.3359000000000005,125.6618,120.3259
2018-12-28,22.2967,121.5993,99.3026
2019-01-02,3.5386999999999897,116.12270000000001,112.584
2019-01-03,7.8012,96.7733,88.9721
2019-01-04,2.3686000000000003,110.33840000000001,107.96979999999999
2019-01-07,16.4635,106.26459999999999,89.8011
2019-01-08,14.160499999999999,94.38690000000001,80.2264
2019-01-09,67.63119999999999,167.178,99.5468
2019-01-10,16.3921,116.8825,100.49040000000001
2019-01-11,42.664300000000004,122.79180000000001,80.1275
2019-01-14,-16.8417,83.4258,100.2675
2019-01-15,51.8028,139.6827,87.87989999999999
2019-01-16,25.273200000000003,108.288,83.0148
2019-01-17,25.855999999999998,120.5218,94.6658
2019-01-18,84.2101,172.90650000000002,88.6964
2019-01-21,32.236999999999995,130.7769,98.5399
2019-01-22,-13.9297,89.65180000000001,103.58149999999999
2019-01-23,18.1194,95.9002,77.7808
2019-01-24,24.456300000000002,111.7493,87.29299999999999
2019-01-25,34.9324,125.3842,90.4518
2019-01-28,49.4045,150.9272,101.5227
2019-01-29,23.7598,129.3493,105.5895
2019-01-30,9.9416,121.0099,111.0683
2019-01-31,86.6391,183.9553,97.31620000000001
2019-02-01,55.465900000000005,152.4958,97.0299
2019-02-11,45.6904,177.17610000000002,131.4857
2019-02-12,53.2622,172.1081,118.8459
2019-02-13,86.0133,221.2677,135.2544
2019-02-14,56.809799999999996,186.5584,129.7486
2019-02-15,21.938299999999998,161.6334,139.6951
2019-02-18,47.8807,188.1942,140.3135
2019-02-19,16.1802,199.47169999999997,183.2915
2019-02-20,47.5817,187.59060000000002,140.00889999999998
2019-02-21,23.1807,207.8109,184.6302
2019-02-22,59.9899,208.0805,148.0906
2019-02-25,-7.16049999999999,333.30300000000005,340.4635
2019-02-26,19.9278,349.5051,329.57730000000004
2019-02-27,48.755500000000005,315.9791,267.22360000000003
2019-02-28,28.399299999999997,251.1135,222.71419999999998
2019-03-01,30.2042,263.35220000000004,233.148
2019-03-04,35.3956,392.59860000000003,357.20300000000003
2019-03-05,41.574600000000004,298.6729,257.0983
2019-03-06,-8.34600000000002,299.7142,308.0602
2019-03-07,-39.6991,241.81310000000002,281.5122
2019-03-08,-12.277000000000001,316.6005,328.8775
2019-03-11,-19.866600000000002,247.65849999999998,267.5251
2019-03-12,9.9724,313.4266,303.45419999999996
2019-03-13,-23.4714,284.749,308.2204
2019-03-14,23.328000000000003,276.5766,253.2486
2019-03-15,22.8852,282.6904,259.8052
2019-03-18,33.8769,322.91970000000003,289.0428
2019-03-19,-15.988599999999998,255.2161,271.2047
2019-03-20,-1.0559,253.99779999999998,255.0537
2019-03-21,-11.948699999999999,228.928,240.87669999999997
2019-03-22,-13.571800000000001,227.09169999999997,240.6635
2019-03-25,-107.7445,211.58990000000003,319.33439999999996
2019-03-26,9.9557,242.0859,232.1302
2019-03-27,-4.961899999999989,221.8362,226.7981
2019-03-28,-15.6303,222.6626,238.2929
2019-03-29,110.9315,387.5814,276.6499
2019-04-01,31.1818,386.1885,355.00669999999997
2019-04-02,-1.6143,307.8897,309.504
2019-04-03,29.0534,319.00919999999996,289.9558
2019-04-04,-14.5222,332.185,346.7072
2019-04-08,-44.4076,359.3614,403.769
2019-04-09,-4.02620000000001,307.6927,311.7189
2019-04-10,-33.522,318.66700000000003,352.189
2019-04-11,-41.9867,299.8856,341.87230000000005
2019-04-12,-5.0723,256.6707,261.743
2019-04-15,-22.7432,285.88759999999996,308.6308
2019-04-16,34.3249,341.9012,307.5763
2019-04-17,-18.7757,280.56080000000003,299.3365
2019-04-23,-64.977,305.49490000000003,370.4719
2019-04-24,-35.251599999999996,246.85,282.1016
2019-04-25,-17.0638,264.139,281.20279999999997
2019-04-26,-10.425999999999998,297.5366,307.9626
2019-04-29,45.327299999999994,322.36650000000003,277.0392
2019-04-30,-5.46890000000001,256.7562,262.2251
2019-05-06,-56.235299999999995,358.9521,415.18739999999997
2019-05-07,-11.4174,313.52299999999997,324.9404
2019-05-08,-49.6337,230.4801,280.1138
2019-05-09,-56.8095,224.0782,280.8877
2019-05-14,-108.9967,242.4616,351.4583
2019-05-15,9.07449999999999,233.03830000000002,223.96380000000002
2019-05-16,-33.969699999999996,209.9136,243.88330000000002
2019-05-17,-56.1104,221.4501,277.5605
2019-05-20,-24.264400000000002,225.13569999999999,249.40009999999998
2019-05-21,-36.8439,178.2373,215.0812
2019-05-22,-44.938599999999994,178.9389,223.8775
2019-05-23,-41.140699999999995,176.5147,217.65540000000001
2019-05-24,-16.1754,164.21130000000002,180.3867
2019-05-27,-19.0502,192.30290000000002,211.3531
2019-05-28,55.6686,414.38129999999995,358.7127
2019-05-29,-32.5141,163.1354,195.64950000000002
2019-05-30,-7.882699999999989,179.99869999999999,187.88139999999999
2019-05-31,-5.4977,167.1404,172.6381
2019-06-03,44.069799999999994,218.2563,174.18650000000002
2019-06-04,10.6425,190.3537,179.7112
2019-06-05,30.578200000000002,196.3228,165.7446
2019-06-06,10.785599999999999,178.66240000000002,167.8768
2019-06-10,78.9727,228.01049999999998,149.0378
2019-06-11,69.4596,270.2668,200.80720000000002
2019-06-12,12.8601,189.7935,176.9334
2019-06-13,11.7104,175.46880000000002,163.7584
2019-06-14,-16.3821,209.27970000000002,225.6618
2019-06-17,5.0730999999999895,153.7301,148.657
2019-06-18,15.921600000000002,146.53719999999998,130.6156
2019-06-19,49.2374,227.28470000000002,178.0473
2019-06-20,55.6491,288.132,232.4829
2019-06-21,73.305,343.04040000000003,269.7354
2019-06-24,-19.111,172.31439999999998,191.4254
2019-06-25,-32.9954,179.7477,212.74310000000003
2019-06-26,-12.1347,133.6662,145.8009
2019-06-27,38.3888,203.75400000000002,165.36520000000002
2019-07-02,11.2181,258.05330000000004,246.83520000000001
2019-07-03,-4.89529999999999,187.1993,192.09459999999999
2019-07-04,9.7682,185.4086,175.6404
2019-07-05,4.2771,145.7954,141.5183
2019-07-08,-36.059,158.3108,194.3698
2019-07-09,-26.198,129.0741,155.2721
2019-07-10,-16.374100000000002,127.16850000000001,143.5426
2019-07-11,24.3587,163.3975,139.03879999999998
2019-07-12,14.5927,160.1807,145.588
2019-07-15,-14.41,196.3585,210.7685
2019-07-16,10.092,156.9622,146.8702
2019-07-17,17.5105,154.1559,136.6454
2019-07-18,18.4497,158.3562,139.9065
2019-07-19,61.892399999999995,200.41189999999997,138.5195
2019-07-22,3.85,162.47799999999998,158.628
2019-07-23,-4.0566,143.1392,147.1958
2019-07-24,20.5019,173.5726,153.0707
2019-07-25,19.4873,162.39790000000002,142.9106
2019-07-26,-13.866700000000002,127.07260000000001,140.9393
2019-07-29,0.58980000000001,143.58180000000002,142.99200000000002
2019-07-30,24.5098,164.153,139.6432
2019-07-31,-4.9916,114.4325,119.4241
2019-08-01,-11.508199999999999,155.4387,166.9469
2019-08-02,-68.1199,160.5419,228.6618
2019-08-05,-34.630300000000005,168.3251,202.9554
2019-08-06,-29.787300000000002,221.7376,251.5249
2019-08-07,-30.504299999999997,153.0284,183.5327
2019-08-08,25.4925,180.729,155.2365
2019-08-09,13.949000000000002,160.55100000000002,146.602
2019-08-12,22.3917,184.94080000000002,162.5491
2019-08-13,-24.3609,145.9221,170.283
2019-08-14,11.836500000000001,176.28779999999998,164.4513
2019-08-15,1.3724,174.2667,172.89430000000002
2019-08-16,-2.1734,185.0738,187.24720000000002
2019-08-19,78.4761,274.3202,195.8441
2019-08-20,-12.623299999999999,190.61630000000002,203.2396
2019-08-21,19.9941,174.6257,154.6316
2019-08-22,15.1533,175.95770000000002,160.80440000000002
2019-08-23,11.4877,196.58259999999999,185.09490000000002
2019-08-26,-30.3373,188.4451,218.78240000000002
2019-08-27,112.7098,477.7258,365.01599999999996
2019-08-28,-7.78410000000002,200.7998,208.5839
2019-08-29,3.83169999999998,195.3899,191.5582
2019-08-30,67.1955,270.2332,203.0377
2019-09-02,53.099,248.92919999999998,195.8302
2019-09-03,0.18659999999998,202.0445,201.8579
2019-09-04,49.7288,266.2133,216.4845
2019-09-05,91.83229999999999,333.7709,241.9386
2019-09-06,85.2392,280.6447,195.4055
2019-09-09,27.8546,240.3412,212.4866
2019-09-10,23.787399999999998,243.8931,220.10569999999998
2019-09-11,24.3202,253.0184,228.69819999999999
2019-09-12,32.9548,220.9545,187.99970000000002
2019-09-16,9.099400000000001,224.27599999999998,215.1766
2019-09-17,-5.182000000000009,207.9932,213.17520000000002
2019-09-18,39.213699999999996,213.0718,173.8581
